city,GEOID,cam_count,image_count,pnhwht,pnhblk,pasian,phisp,entropy,entropy_rank,total_crime_rate,viol_veh_crime_rate,pop,hinc,pvac,mhmval,modal_zone,road_length_km,log_road_length
Chicago,170318343005,0,64,1.3125512715340444,95.24200164068908,1.5586546349466777,0.7383100902378998,0.2557061297094173,0.16813186813186815,5.1681706316652996,0.5742411812961444,1219,69448,0,175700,residential,6.906521113785813,1.9324660542422964
Chicago,170318343006,0,66,1.109350237717908,95.08716323296355,2.694136291600634,0,0.2451423727386496,0.16483516483516483,12.678288431061807,1.347068145800317,1262,77067,0,150000,commercial,11.582480560116391,2.449493659923178
Chicago,170318344001,0,16,0.6903353057199211,99.30966469428007,0,0,0.04122881530400876,0.04450549450549451,7.790927021696252,0.591715976331361,1014,23565,12.452107279693486,181700,residential,4.9240367056126075,1.5941286627242783
Chicago,170318344002,0,58,0.6561679790026247,97.72528433945756,0,1.2248468941382327,0.1311914248495165,0.0945054945054945,7.26159230096238,0.6124234470691163,2286,90857,13.815789473684212,219500,residential,6.150605807680524,1.816550582281003
Chicago,170318344003,0,22,2.4626209322779244,88.83025505716799,0,3.95778364116095,0.46896349570946383,0.2934065934065934,14.42392260334213,1.4951627088830255,1137,40167,18.0327868852459,272000,residential,4.188691334948489,1.4323883545874785
Chicago,170318345001,0,90,0.18099547511312217,89.7737556561086,0,0,0.3391214563650813,0.21208791208791208,26.153846153846157,2.805429864253394,1105,32756,28.83156297420334,64500,commercial,12.88053580151604,2.5557173193075595
Chicago,170318346002,0,76,2.839756592292089,97.16024340770791,0,0,0.12912704671116468,0.09175824175824175,29.20892494929006,3.6511156186612577,493,14816,39.31818181818182,117400,industrial,10.898959303604615,2.388667307943383
Chicago,170318346004,0,162,0,83.27566320645904,0,16.724336793540946,0.45148817755147697,0.2813186813186813,36.90888119953864,4.036908881199539,867,27575,24.324324324324326,102700,commercial,20.02423698894632,2.9969433893044592
Chicago,170318347001,0,30,0,98.26589595375722,0,1.7341040462427744,0.08750216580096495,0.06648351648351648,45.857418111753375,5.5876685934489405,519,21908,31.446540880503143,87800,commercial,5.082344394113131,1.6257726500385283
Chicago,170318347002,0,36,1.0471204188481675,97.64397905759162,0.7853403141361256,0.5235602094240838,0.13658275730095482,0.09945054945054944,41.361256544502616,5.2356020942408374,382,35417,52.589641434262944,159400,residential,4.445206060426711,1.491826225692663
Chicago,170318347003,1,68,0,100,0,0,-0,0.02142857142857143,64.9859943977591,10.364145658263306,357,19688,59.50782997762863,151000,commercial,8.77412480978977,2.171807027601792
Chicago,170318348001,0,26,0,100,0,0,-0,0.02142857142857143,64.85623003194888,7.987220447284344,313,55179,46.78111587982833,155700,commercial,4.077501045067963,1.405484311814155
Chicago,170318348002,1,92,0,97.87798408488064,0.2652519893899204,1.8567639257294428,0.11074563122959764,0.08131868131868132,26.923076923076923,3.050397877984085,754,12120,13.846153846153847,100000,commercial,7.379047266078321,1.9986445335413252
Chicago,170318348003,0,20,0,77.20306513409962,0,20.88122605363985,0.6025829048224272,0.3840659340659341,18.773946360153257,3.065134099616858,522,27917,42.27405247813411,115800,commercial,3.615465750680973,1.285220685674427
Chicago,170318349001,0,30,0,100,0,0,-0,0.02142857142857143,74.4408945686901,8.945686900958465,313,39000,39.55555555555556,60700,commercial,2.5942587220352458,0.9533008195618742
Chicago,170318349002,0,86,1.238938053097345,94.95575221238937,0,0.17699115044247787,0.2350942413051924,0.15989010989010988,30.70796460176991,2.6548672566371683,1130,14688,27.57697456492637,113000,commercial,8.431597230062946,2.131986223824993
Chicago,170318350001,0,54,0,57.8332034294622,0,42.1667965705378,0.6808246668088221,0.46153846153846156,17.459080280592364,1.3250194855806703,1283,20160,9.594882729211088,110900,commercial,5.777444997683271,1.7539615430316442
Chicago,170318350002,0,24,1.6230838593327321,74.5716862037872,0,23.805229936880075,0.6273530877495094,0.4104395604395604,23.44454463480613,1.6230838593327321,1109,27807,14.978902953586498,159300,commercial,3.1646481877742256,1.1520418923163807
Chicago,170318350003,0,46,0.28776978417266186,17.841726618705035,6.18705035971223,75.68345323741006,0.707392059419464,0.4868131868131868,10.143884892086332,1.5827338129496402,1390,51681,0,156900,commercial,3.94561594980829,1.3726050764088258
Chicago,170318350004,0,22,1.6682113067655238,65.89434661723818,0,32.437442075996294,0.7083428908360345,0.48736263736263735,17.516218721037998,1.8535681186283595,1079,22450,10.260586319218241,159400,commercial,3.297873690365808,1.1932779245458331
Chicago,170318350005,0,10,7.044198895027624,46.8232044198895,0,46.13259668508287,0.8990755977377451,0.671978021978022,22.65193370165746,1.7955801104972375,724,39583,27.181208053691275,150700,commercial,3.688865100541794,1.305318849917122
Chicago,170318351001,0,46,0.17857142857142858,46.339285714285715,0,51.78571428571429,0.7776687407339186,0.5648351648351648,17.67857142857143,2.410714285714286,1120,28750,18.07511737089202,130600,commercial,10.598563296949443,2.360718453908276
